"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2012";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2013";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2014";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2015";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2016";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2017";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0.63;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2006";2.95;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2007";3.44;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2008";3.17;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2009";3.57;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2010";4.25;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2011";4.56;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2012";4.38;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2013";4.79;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2014";5.06;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2015";4.51;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2016";4.28;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2017";6.78;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2018";6.32;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2019";5.81;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2006";1.82;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2007";1.67;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2008";1.59;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2009";1.58;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2010";2.01;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2011";1.48;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2012";1.71;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2013";1.84;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2014";1.56;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2015";2.31;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2016";1.74;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2017";1.96;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2018";2.86;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2019";2.82;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2006";2.03;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2007";2.21;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2008";2.74;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2009";3.28;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2010";3.47;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2011";3.11;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2012";3.56;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2013";3.45;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2014";3.98;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2015";4.16;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2016";3.72;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2017";3.95;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2018";4.65;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2019";7.79;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2006";14.76;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2007";16.22;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2008";16.64;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2009";18.01;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2010";19.36;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2011";20.29;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2012";20.67;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2013";22.24;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2014";22.65;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2015";22.35;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2016";22.29;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2017";22.48;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2018";22.39;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2019";25.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2013";5.66;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2014";5.18;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2015";4.30;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2016";4.27;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2017";4.39;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2018";5.07;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2019";4.98;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2006";12.40;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2007";12.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2008";12.80;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2009";13.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2010";13.20;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2011";14.75;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2012";14.80;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2013";16.80;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2014";16.80;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2015";17.60;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2016";17.20;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2017";17.60;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2018";18.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"bilet do kina";"cena";"2019";18.20;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2006";1.76;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2007";1.55;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2008";1.52;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2009";1.83;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2010";1.80;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2011";2.10;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2012";1.91;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2013";2.03;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2014";1.98;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2015";1.78;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2016";1.73;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2017";1.98;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2018";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2019";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2006";12.83;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2007";11.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2008";14.33;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2009";15.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2010";13.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2011";13.50;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2012";15.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2013";15.50;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2014";0.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2015";14.50;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2016";0.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2017";0.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2018";0.00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"karp świeży - za 1kg";"cena";"2019";0.00;"zł";"x";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2006";1.80;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2007";2.21;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2008";2.20;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2009";2.25;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2010";2.28;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2011";2.49;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2012";2.36;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2013";2.54;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2014";2.62;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2015";2.38;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2016";2.49;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2017";2.46;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2018";2.48;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2019";2.46;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2006";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2007";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2008";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2009";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2010";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2011";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2012";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2013";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2014";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2015";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2016";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2017";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0.66;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2006";2.95;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2007";3.78;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2008";3.17;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2009";3.62;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2010";4.21;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2011";4.50;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2012";4.38;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2013";4.89;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2014";4.90;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2015";4.59;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2016";4.74;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2017";7.08;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2018";6.43;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2019";5.99;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2006";1.70;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2007";1.61;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2008";1.52;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2009";1.54;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2010";1.91;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2011";1.53;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2012";1.50;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2013";1.75;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2014";1.49;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2015";2.28;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2016";1.73;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2017";2.04;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2018";2.76;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"marchew - za 1 kg";"cena";"2019";2.47;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2006";2.05;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2007";2.23;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2008";2.74;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2009";3.24;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2010";3.47;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2011";3.11;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2012";3.61;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2013";3.40;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2014";3.98;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2015";4.16;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2016";3.74;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2017";3.95;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2018";4.56;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"herbata czarna. liściasta - za 100g";"cena";"2019";7.71;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2006";14.76;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2007";16.22;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2008";16.64;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2009";18.01;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2010";19.43;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2011";20.29;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2012";21.09;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2013";22.24;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2014";22.65;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2015";22.35;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2016";22.29;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2017";22.48;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2018";22.39;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"ciepła woda - za 1m3";"cena";"2019";25.05;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"październik";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
